Time [s];Schweissstrom [A];Schweissspannung [V];Drahtvorschub [m/min];Gasfluss [l/min];Motorstrom [A]
304,2424;52,00;19,05;0,00;0,00;0,00
304,2727;54,00;19,05;0,00;0,00;0,00
304,3030;55,00;19,05;0,00;0,00;0,00
304,3333;54,00;19,05;0,00;0,00;0,00
304,3636;53,00;19,05;0,00;0,00;0,00
304,3939;53,00;19,05;0,00;0,00;0,00
304,4242;53,00;18,90;0,00;0,00;0,00
304,4545;55,00;19,05;0,00;0,00;0,00
304,4848;54,00;19,05;0,00;0,00;0,00
304,5152;54,00;19,05;0,00;0,00;0,00
304,5455;56,00;19,05;0,00;0,00;0,00
304,5758;53,00;19,05;0,00;0,00;0,00
304,6061;52,00;19,05;0,00;0,00;0,00
304,6364;54,00;19,05;0,00;0,00;0,00
304,6667;52,00;19,05;0,00;0,00;0,00
304,6970;53,00;18,90;0,00;0,00;0,00
304,7273;53,00;19,20;0,00;0,00;0,00
304,7576;51,00;19,05;0,00;0,00;0,00
304,7879;51,00;19,05;0,00;0,00;0,00
304,8182;50,00;19,20;0,00;0,00;0,00
304,8485;50,00;19,05;0,00;0,00;0,00
304,8788;51,00;18,90;0,00;0,00;0,00
304,9091;51,00;19,05;0,00;0,00;0,00
304,9394;52,00;19,20;0,00;0,00;0,00
304,9697;51,00;19,05;0,00;0,00;0,00
305,0000;51,00;19,20;0,00;0,00;0,00
305,0303;50,00;19,05;0,00;0,00;0,00
305,0606;52,00;19,05;0,00;0,00;0,00
305,0909;51,00;19,05;0,00;0,00;0,00
305,1212;50,00;18,90;0,00;0,00;0,00
305,1515;52,00;19,05;0,00;0,00;0,00
305,1818;54,00;19,05;0,00;0,00;0,00
305,2121;53,00;19,20;0,00;0,00;0,00
305,2424;55,00;19,05;0,00;0,00;0,00
305,2727;54,00;19,05;0,00;0,00;0,00
305,3030;58,00;19,20;0,00;0,00;0,00
305,3333;55,00;19,05;0,00;0,00;0,00
305,3636;56,00;19,05;0,00;0,00;0,00
305,3939;56,00;19,20;0,00;0,00;0,00
305,4242;55,00;19,05;0,00;0,00;0,00
305,4545;55,00;19,05;0,00;0,00;0,00
305,4848;55,00;19,05;0,00;0,00;0,00
305,5152;52,00;19,05;0,00;0,00;0,00
305,5455;53,00;19,05;0,00;0,00;0,00
305,5758;54,00;19,05;0,00;0,00;0,00
305,6061;52,00;19,05;0,00;0,00;0,00
305,6364;51,00;19,05;0,00;0,00;0,00
305,6667;52,00;19,05;0,00;0,00;0,00
305,6970;52,00;19,05;0,00;0,00;0,00
305,7273;52,00;19,05;0,00;0,00;0,00
305,7576;53,00;19,05;0,00;0,00;0,00
305,7879;52,00;19,05;0,00;0,00;0,00
305,8182;52,00;19,05;0,00;0,00;0,00
305,8485;53,00;19,05;0,00;0,00;0,00
305,8788;53,00;19,05;0,00;0,00;0,00
305,9091;54,00;18,90;0,00;0,00;0,00
305,9394;54,00;19,05;0,00;0,00;0,00
305,9697;53,00;19,05;0,00;0,00;0,00
306,0000;52,00;19,05;0,00;0,00;0,00
306,0303;52,00;19,05;0,00;0,00;0,00
306,0606;51,00;19,05;0,00;0,00;0,00
306,0909;51,00;19,05;0,00;0,00;0,00
306,1212;52,00;19,05;0,00;0,00;0,00
306,1515;50,00;19,05;0,00;0,00;0,00
306,1818;51,00;19,20;0,00;0,00;0,00
306,2121;54,00;19,05;0,00;0,00;0,00
306,2424;51,00;19,05;0,00;0,00;0,00
306,2727;51,00;19,05;0,00;0,00;0,00
306,3030;51,00;19,05;0,00;0,00;0,00
306,3333;51,00;19,05;0,00;0,00;0,00
306,3636;52,00;19,05;0,00;0,00;0,00
306,3939;54,00;19,05;0,00;0,00;0,00
306,4242;53,00;19,05;0,00;0,00;0,00
306,4545;55,00;19,05;0,00;0,00;0,00
306,4848;53,00;19,05;0,00;0,00;0,00
306,5152;53,00;19,05;0,00;0,00;0,00
306,5455;53,00;19,05;0,00;0,00;0,00
306,5758;53,00;18,90;0,00;0,00;0,00
306,6061;56,00;19,05;0,00;0,00;0,00
306,6364;54,00;18,90;0,00;0,00;0,00
306,6667;54,00;19,05;0,00;0,00;0,00
306,6970;54,00;19,20;0,00;0,00;0,00
306,7273;53,00;19,05;0,00;0,00;0,00
306,7576;53,00;19,05;0,00;0,00;0,00
306,7879;55,00;19,05;0,00;0,00;0,00
306,8182;51,00;19,05;0,00;0,00;0,00
306,8485;53,00;19,05;0,00;0,00;0,00
306,8788;52,00;19,05;0,00;0,00;0,00
306,9091;51,00;19,05;0,00;0,00;0,00
306,9394;52,00;19,05;0,00;0,00;0,00
306,9697;53,00;19,05;0,00;0,00;0,00
307,0000;53,00;19,05;0,00;0,00;0,00
307,0303;53,00;18,90;0,00;0,00;0,00
307,0606;53,00;19,20;0,00;0,00;0,00
307,0909;50,00;19,05;0,00;0,00;0,00
307,1212;51,00;19,05;0,00;0,00;0,00
307,1515;53,00;19,05;0,00;0,00;0,00
307,1818;51,00;19,05;0,00;0,00;0,00
307,2121;51,00;19,05;0,00;0,00;0,00
307,2424;52,00;19,05;0,00;0,00;0,00
307,2727;52,00;19,05;0,00;0,00;0,00
307,3030;53,00;19,20;0,00;0,00;0,00
307,3333;56,00;19,20;0,00;0,00;0,00
307,3636;56,00;18,90;0,00;0,00;0,00
307,3939;58,00;19,05;0,00;0,00;0,00
307,4242;55,00;19,05;0,00;0,00;0,00
307,4545;55,00;19,05;0,00;0,00;0,00
307,4848;54,00;19,05;0,00;0,00;0,00
307,5152;53,00;19,05;0,00;0,00;0,00
307,5455;54,00;19,05;0,00;0,00;0,00
307,5758;53,00;18,90;0,00;0,00;0,00
307,6061;53,00;19,20;0,00;0,00;0,00
307,6364;52,00;19,05;0,00;0,00;0,00
307,6667;56,00;19,05;0,00;0,00;0,00
307,6970;55,00;19,05;0,00;0,00;0,00
307,7273;53,00;19,05;0,00;0,00;0,00
307,7576;51,00;19,05;0,00;0,00;0,00
307,7879;53,00;19,05;0,00;0,00;0,00
307,8182;54,00;19,05;0,00;0,00;0,00
307,8485;52,00;19,05;0,00;0,00;0,00
307,8788;52,00;19,05;0,00;0,00;0,00
307,9091;53,00;18,90;0,00;0,00;0,00
307,9394;53,00;19,05;0,00;0,00;0,00
307,9697;52,00;18,90;0,00;0,00;0,00
308,0000;56,00;19,05;0,00;0,00;0,00
308,0303;52,00;19,05;0,00;0,00;0,00
308,0606;53,00;19,05;0,00;0,00;0,00
308,0909;54,00;19,05;0,00;0,00;0,00
308,1212;52,00;18,90;0,00;0,00;0,00
308,1515;51,00;19,05;0,00;0,00;0,00
308,1818;54,00;19,05;0,00;0,00;0,00
308,2121;51,00;19,05;0,00;0,00;0,00
308,2424;51,00;19,05;0,00;0,00;0,00
308,2727;53,00;19,05;0,00;0,00;0,00
308,3030;53,00;19,05;0,00;0,00;0,00
308,3333;51,00;19,05;0,00;0,00;0,00
308,3636;52,00;19,05;0,00;0,00;0,00
308,3939;51,00;19,05;0,00;0,00;0,00
308,4242;52,00;19,05;0,00;0,00;0,00
308,4545;54,00;19,05;0,00;0,00;0,00
308,4848;54,00;19,05;0,00;0,00;0,00
308,5152;53,00;19,05;0,00;0,00;0,00
308,5455;54,00;19,05;0,00;0,00;0,00
308,5758;53,00;19,05;0,00;0,00;0,00
308,6061;53,00;19,05;0,00;0,00;0,00
308,6364;53,00;19,05;0,00;0,00;0,00
308,6667;51,00;19,05;0,00;0,00;0,00
308,6970;54,00;19,05;0,00;0,00;0,00
308,7273;53,00;19,05;0,00;0,00;0,00
308,7576;53,00;19,05;0,00;0,00;0,00
308,7879;52,00;19,05;0,00;0,00;0,00
308,8182;51,00;19,20;0,00;0,00;0,00
308,8485;52,00;19,05;0,00;0,00;0,00
308,8788;52,00;19,05;0,00;0,00;0,00
308,9091;53,00;19,20;0,00;0,00;0,00
308,9394;51,00;19,05;0,00;0,00;0,00
308,9697;53,00;19,05;0,00;0,00;0,00
309,0000;51,00;19,05;0,00;0,00;0,00
309,0303;51,00;19,05;0,00;0,00;0,00
309,0606;53,00;19,05;0,00;0,00;0,00
309,0909;51,00;18,90;0,00;0,00;0,00
309,1212;52,00;19,05;0,00;0,00;0,00
309,1515;51,00;19,05;0,00;0,00;0,00
309,1818;51,00;19,05;0,00;0,00;0,00
309,2121;52,00;19,05;0,00;0,00;0,00
309,2424;51,00;19,05;0,00;0,00;0,00
309,2727;51,00;19,05;0,00;0,00;0,00
309,3030;53,00;18,90;0,00;0,00;0,00
309,3333;54,00;19,05;0,00;0,00;0,00
309,3636;52,00;19,05;0,00;0,00;0,00
309,3939;53,00;19,05;0,00;0,00;0,00
309,4242;55,00;19,05;0,00;0,00;0,00
309,4545;58,00;19,05;0,00;0,00;0,00
309,4848;55,00;19,05;0,00;0,00;0,00
309,5152;54,00;19,05;0,00;0,00;0,00
309,5455;54,00;19,05;0,00;0,00;0,00
309,5758;53,00;19,05;0,00;0,00;0,00
309,6061;52,00;18,90;0,00;0,00;0,00
309,6364;53,00;19,05;0,00;0,00;0,00
309,6667;52,00;19,05;0,00;0,00;0,00
309,6970;52,00;19,05;0,00;0,00;0,00
309,7273;52,00;18,90;0,00;0,00;0,00
309,7576;53,00;19,05;0,00;0,00;0,00
309,7879;52,00;19,05;0,00;0,00;0,00
309,8182;53,00;19,05;0,00;0,00;0,00
309,8485;51,00;19,05;0,00;0,00;0,00
309,8788;52,00;19,05;0,00;0,00;0,00
309,9091;53,00;19,05;0,00;0,00;0,00
309,9394;53,00;19,05;0,00;0,00;0,00
309,9697;52,00;19,05;0,00;0,00;0,00
310,0000;53,00;19,05;0,00;0,00;0,00
310,0303;52,00;19,05;0,00;0,00;0,00
310,0606;52,00;18,90;0,00;0,00;0,00
310,0909;54,00;19,05;0,00;0,00;0,00
310,1212;53,00;19,05;0,00;0,00;0,00
310,1515;52,00;19,05;0,00;0,00;0,00
310,1818;51,00;19,05;0,00;0,00;0,00
310,2121;52,00;19,05;0,00;0,00;0,00
310,2424;51,00;19,05;0,00;0,00;0,00
310,2727;52,00;19,05;0,00;0,00;0,00
310,3030;51,00;19,05;0,00;0,00;0,00
310,3333;51,00;19,05;0,00;0,00;0,00
310,3636;51,00;19,05;0,00;0,00;0,00
310,3939;52,00;19,05;0,00;0,00;0,00
310,4242;50,00;19,05;0,00;0,00;0,00
310,4545;53,00;19,05;0,00;0,00;0,00
310,4848;50,00;19,05;0,00;0,00;0,00
310,5152;52,00;19,05;0,00;0,00;0,00
310,5455;52,00;19,05;0,00;0,00;0,00
310,5758;52,00;19,05;0,00;0,00;0,00
310,6061;54,00;19,05;0,00;0,00;0,00
310,6364;54,00;19,05;0,00;0,00;0,00
310,6667;52,00;19,05;0,00;0,00;0,00
310,6970;52,00;19,05;0,00;0,00;0,00
310,7273;51,00;19,05;0,00;0,00;0,00
310,7576;52,00;19,05;0,00;0,00;0,00
310,7879;53,00;19,05;0,00;0,00;0,00
310,8182;52,00;19,05;0,00;0,00;0,00
310,8485;53,00;19,05;0,00;0,00;0,00
310,8788;52,00;19,05;0,00;0,00;0,00
310,9091;53,00;19,05;0,00;0,00;0,00
310,9394;52,00;19,05;0,00;0,00;0,00
310,9697;53,00;19,05;0,00;0,00;0,00
311,0000;52,00;19,05;0,00;0,00;0,00
311,0303;53,00;19,05;0,00;0,00;0,00
311,0606;51,00;19,05;0,00;0,00;0,00
311,0909;51,00;19,05;0,00;0,00;0,00
311,1212;53,00;18,90;0,00;0,00;0,00
311,1515;52,00;19,05;0,00;0,00;0,00
311,1818;52,00;19,05;0,00;0,00;0,00
311,2121;53,00;19,05;0,00;0,00;0,00
311,2424;51,00;19,20;0,00;0,00;0,00
311,2727;51,00;19,05;0,00;0,00;0,00
311,3030;52,00;19,05;0,00;0,00;0,00
311,3333;53,00;19,05;0,00;0,00;0,00
311,3636;52,00;19,05;0,00;0,00;0,00
311,3939;53,00;19,05;0,00;0,00;0,00
311,4242;54,00;19,05;0,00;0,00;0,00
311,4545;52,00;19,05;0,00;0,00;0,00
311,4848;56,00;19,05;0,00;0,00;0,00
311,5152;54,00;19,05;0,00;0,00;0,00
311,5455;54,00;19,05;0,00;0,00;0,00
311,5758;55,00;19,05;0,00;0,00;0,00
311,6061;53,00;19,05;0,00;0,00;0,00
311,6364;53,00;19,05;0,00;0,00;0,00
311,6667;53,00;19,05;0,00;0,00;0,00
311,6970;53,00;19,05;0,00;0,00;0,00
311,7273;52,00;19,05;0,00;0,00;0,00
311,7576;52,00;19,05;0,00;0,00;0,00
311,7879;51,00;19,05;0,00;0,00;0,00
311,8182;54,00;19,05;0,00;0,00;0,00
311,8485;51,00;19,05;0,00;0,00;0,00
311,8788;51,00;19,05;0,00;0,00;0,00
311,9091;51,00;19,05;0,00;0,00;0,00
311,9394;51,00;19,05;0,00;0,00;0,00
311,9697;52,00;19,05;0,00;0,00;0,00
312,0000;53,00;19,05;0,00;0,00;0,00
312,0303;51,00;19,05;0,00;0,00;0,00
312,0606;53,00;19,05;0,00;0,00;0,00
312,0909;54,00;19,05;0,00;0,00;0,00
312,1212;53,00;19,05;0,00;0,00;0,00
312,1515;54,00;19,05;0,00;0,00;0,00
312,1818;53,00;19,05;0,00;0,00;0,00
312,2121;52,00;18,90;0,00;0,00;0,00
312,2424;52,00;19,05;0,00;0,00;0,00
312,2727;52,00;19,05;0,00;0,00;0,00
312,3030;51,00;19,05;0,00;0,00;0,00
312,3333;52,00;19,05;0,00;0,00;0,00
312,3636;51,00;19,05;0,00;0,00;0,00
312,3939;50,00;19,05;0,00;0,00;0,00
312,4242;52,00;19,05;0,00;0,00;0,00
312,4545;52,00;19,05;0,00;0,00;0,00
312,4848;50,00;19,20;0,00;0,00;0,00
312,5152;51,00;19,05;0,00;0,00;0,00
312,5455;51,00;19,05;0,00;0,00;0,00
312,5758;50,00;19,05;0,00;0,00;0,00
312,6061;52,00;19,05;0,00;0,00;0,00
312,6364;54,00;19,05;0,00;0,00;0,00
312,6667;52,00;19,05;0,00;0,00;0,00
312,6970;53,00;19,05;0,00;0,00;0,00
312,7273;53,00;19,05;0,00;0,00;0,00
312,7576;51,00;19,05;0,00;0,00;0,00
312,7879;53,00;19,05;0,00;0,00;0,00
312,8182;53,00;19,05;0,00;0,00;0,00
312,8485;52,00;18,90;0,00;0,00;0,00
312,8788;54,00;19,05;0,00;0,00;0,00
312,9091;53,00;19,05;0,00;0,00;0,00
312,9394;51,00;19,05;0,00;0,00;0,00
312,9697;52,00;19,05;0,00;0,00;0,00
313,0000;52,00;19,05;0,00;0,00;0,00
313,0303;51,00;19,05;0,00;0,00;0,00
313,0606;52,00;19,05;0,00;0,00;0,00
313,0909;51,00;19,05;0,00;0,00;0,00
313,1212;51,00;19,05;0,00;0,00;0,00
313,1515;51,00;19,05;0,00;0,00;0,00
313,1818;52,00;19,05;0,00;0,00;0,00
313,2121;52,00;19,05;0,00;0,00;0,00
313,2424;53,00;19,05;0,00;0,00;0,00
313,2727;53,00;19,05;0,00;0,00;0,00
313,3030;52,00;19,05;0,00;0,00;0,00
313,3333;50,00;19,05;0,00;0,00;0,00
313,3636;52,00;18,90;0,00;0,00;0,00
313,3939;54,00;19,05;0,00;0,00;0,00
313,4242;52,00;19,05;0,00;0,00;0,00
313,4545;53,00;19,05;0,00;0,00;0,00
313,4848;53,00;19,05;0,00;0,00;0,00
313,5152;54,00;19,05;0,00;0,00;0,00
313,5455;53,00;19,05;0,00;0,00;0,00
313,5758;53,00;19,05;0,00;0,00;0,00
313,6061;53,00;19,05;0,00;0,00;0,00
313,6364;53,00;19,05;0,00;0,00;0,00
313,6667;52,00;19,05;0,00;0,00;0,00
313,6970;55,00;18,90;0,00;0,00;0,00
313,7273;54,00;19,05;0,00;0,00;0,00
313,7576;53,00;19,20;0,00;0,00;0,00
313,7879;54,00;19,05;0,00;0,00;0,00
313,8182;55,00;19,05;0,00;0,00;0,00
313,8485;52,00;19,05;0,00;0,00;0,00
313,8788;51,00;19,05;0,00;0,00;0,00
313,9091;52,00;19,05;0,00;0,00;0,00
313,9394;53,00;18,90;0,00;0,00;0,00
313,9697;52,00;19,05;0,00;0,00;0,00
314,0000;54,00;19,05;0,00;0,00;0,00
314,0303;53,00;19,05;0,00;0,00;0,00
314,0606;53,00;19,05;0,00;0,00;0,00
314,0909;53,00;19,05;0,00;0,00;0,00
314,1212;52,00;19,05;0,00;0,00;0,00
314,1515;52,00;19,20;0,00;0,00;0,00
314,1818;55,00;19,05;0,00;0,00;0,00
314,2121;54,00;19,05;0,00;0,00;0,00
314,2424;54,00;19,05;0,00;0,00;0,00
314,2727;54,00;19,05;0,00;0,00;0,00
314,3030;53,00;19,05;0,00;0,00;0,00
314,3333;52,00;19,05;0,00;0,00;0,00
314,3636;53,00;19,05;0,00;0,00;0,00
314,3939;51,00;19,05;0,00;0,00;0,00
314,4242;51,00;19,05;0,00;0,00;0,00
314,4545;53,00;19,05;0,00;0,00;0,00
314,4848;52,00;19,05;0,00;0,00;0,00
314,5152;52,00;19,05;0,00;0,00;0,00
314,5455;52,00;19,05;0,00;0,00;0,00
314,5758;51,00;19,05;0,00;0,00;0,00
314,6061;52,00;19,05;0,00;0,00;0,00
314,6364;52,00;19,05;0,00;0,00;0,00
314,6667;51,00;19,05;0,00;0,00;0,00
314,6970;54,00;19,20;0,00;0,00;0,00
314,7273;53,00;19,05;0,00;0,00;0,00
314,7576;53,00;19,05;0,00;0,00;0,00
314,7879;53,00;19,05;0,00;0,00;0,00
314,8182;52,00;19,05;0,00;0,00;0,00
314,8485;53,00;19,05;0,00;0,00;0,00
314,8788;53,00;19,05;0,00;0,00;0,00
314,9091;52,00;19,05;0,00;0,00;0,00
314,9394;54,00;19,05;0,00;0,00;0,00
314,9697;54,00;19,05;0,00;0,00;0,00
315,0000;52,00;19,05;0,00;0,00;0,00
315,0303;53,00;19,05;0,00;0,00;0,00
315,0606;54,00;19,05;0,00;0,00;0,00
315,0909;53,00;19,05;0,00;0,00;0,00
315,1212;53,00;19,05;0,00;0,00;0,00
315,1515;52,00;19,05;0,00;0,00;0,00
315,1818;51,00;19,05;0,00;0,00;0,00
315,2121;54,00;19,05;0,00;0,00;0,00
315,2424;53,00;19,05;0,00;0,00;0,00
315,2727;51,00;19,05;0,00;0,00;0,00
315,3030;52,00;19,05;0,00;0,00;0,00
315,3333;52,00;19,05;0,00;0,00;0,00
315,3636;53,00;19,05;0,00;0,00;0,00
315,3939;52,00;19,05;0,00;0,00;0,00
315,4242;51,00;19,20;0,00;0,00;0,00
315,4545;52,00;19,05;0,00;0,00;0,00
315,4848;54,00;19,05;0,00;0,00;0,00
315,5152;53,00;19,05;0,00;0,00;0,00
315,5455;51,00;19,05;0,00;0,00;0,00
315,5758;54,00;19,05;0,00;0,00;0,00
315,6061;53,00;19,05;0,00;0,00;0,00
315,6364;52,00;19,05;0,00;0,00;0,00
315,6667;53,00;19,05;0,00;0,00;0,00
315,6970;52,00;18,90;0,00;0,00;0,00
315,7273;55,00;19,05;0,00;0,00;0,00
315,7576;54,00;19,05;0,00;0,00;0,00
315,7879;53,00;19,05;0,00;0,00;0,00
315,8182;56,00;19,05;0,00;0,00;0,00
315,8485;53,00;19,05;0,00;0,00;0,00
315,8788;53,00;19,05;0,00;0,00;0,00
315,9091;55,00;19,05;0,00;0,00;0,00
315,9394;51,00;19,05;0,00;0,00;0,00
315,9697;53,00;19,05;0,00;0,00;0,00
316,0000;53,00;19,05;0,00;0,00;0,00
316,0303;53,00;19,05;0,00;0,00;0,00
316,0606;53,00;18,90;0,00;0,00;0,00
316,0909;53,00;19,05;0,00;0,00;0,00
316,1212;54,00;19,05;0,00;0,00;0,00
316,1515;54,00;19,05;0,00;0,00;0,00
316,1818;54,00;19,05;0,00;0,00;0,00
316,2121;52,00;19,05;0,00;0,00;0,00
316,2424;54,00;19,05;0,00;0,00;0,00
316,2727;55,00;19,05;0,00;0,00;0,00
316,3030;53,00;19,05;0,00;0,00;0,00
316,3333;55,00;19,05;0,00;0,00;0,00
316,3636;54,00;19,05;0,00;0,00;0,00
316,3939;52,00;19,05;0,00;0,00;0,00
316,4242;55,00;19,05;0,00;0,00;0,00
316,4545;52,00;19,05;0,00;0,00;0,00
316,4848;51,00;19,05;0,00;0,00;0,00
316,5152;53,00;19,05;0,00;0,00;0,00
316,5455;52,00;19,05;0,00;0,00;0,00
316,5758;52,00;19,05;0,00;0,00;0,00
316,6061;53,00;19,05;0,00;0,00;0,00
316,6364;53,00;19,05;0,00;0,00;0,00
316,6667;52,00;19,20;0,00;0,00;0,00
316,6970;53,00;19,05;0,00;0,00;0,00
316,7273;52,00;19,05;0,00;0,00;0,00
316,7576;51,00;19,05;0,00;0,00;0,00
316,7879;54,00;19,05;0,00;0,00;0,00
316,8182;53,00;19,05;0,00;0,00;0,00
316,8485;53,00;19,05;0,00;0,00;0,00
316,8788;53,00;19,05;0,00;0,00;0,00
316,9091;52,00;19,05;0,00;0,00;0,00
316,9394;52,00;19,05;0,00;0,00;0,00
316,9697;54,00;19,05;0,00;0,00;0,00
317,0000;53,00;19,05;0,00;0,00;0,00
317,0303;51,00;19,05;0,00;0,00;0,00
317,0606;55,00;19,05;0,00;0,00;0,00
317,0909;53,00;19,20;0,00;0,00;0,00
317,1212;54,00;19,05;0,00;0,00;0,00
317,1515;53,00;19,05;0,00;0,00;0,00
317,1818;54,00;19,05;0,00;0,00;0,00
317,2121;52,00;19,20;0,00;0,00;0,00
317,2424;52,00;19,05;0,00;0,00;0,00
317,2727;51,00;19,05;0,00;0,00;0,00
317,3030;51,00;19,05;0,00;0,00;0,00
317,3333;50,00;19,05;0,00;0,00;0,00
317,3636;51,00;19,05;0,00;0,00;0,00
317,3939;53,00;19,05;0,00;0,00;0,00
317,4242;52,00;19,05;0,00;0,00;0,00
317,4545;53,00;19,05;0,00;0,00;0,00
317,4848;52,00;19,05;0,00;0,00;0,00
317,5152;50,00;19,20;0,00;0,00;0,00
317,5455;54,00;19,05;0,00;0,00;0,00
317,5758;53,00;19,05;0,00;0,00;0,00
317,6061;53,00;19,05;0,00;0,00;0,00
317,6364;52,00;19,05;0,00;0,00;0,00
317,6667;53,00;19,05;0,00;0,00;0,00
317,6970;52,00;19,05;0,00;0,00;0,00
317,7273;53,00;19,20;0,00;0,00;0,00
317,7576;51,00;18,75;0,00;0,00;0,00
317,7879;57,00;19,05;0,00;0,00;0,00
317,8182;56,00;19,05;0,00;0,00;0,00
317,8485;54,00;19,05;0,00;0,00;0,00
317,8788;55,00;19,05;0,00;0,00;0,00
317,9091;54,00;19,05;0,00;0,00;0,00
317,9394;52,00;18,90;0,00;0,00;0,00
317,9697;51,00;19,05;0,00;0,00;0,00
318,0000;57,00;19,05;0,00;0,00;0,00
318,0303;56,00;19,05;0,00;0,00;0,00
318,0606;54,00;19,05;0,00;0,00;0,00
318,0909;55,00;19,05;0,00;0,00;0,00
318,1212;52,00;19,20;0,00;0,00;0,00
318,1515;52,00;19,05;0,00;0,00;0,00
318,1818;53,00;18,90;0,00;0,00;0,00
318,2121;52,00;19,05;0,00;0,00;0,00
318,2424;54,00;19,05;0,00;0,00;0,00
318,2727;55,00;19,20;0,00;0,00;0,00
318,3030;52,00;19,20;0,00;0,00;0,00
318,3333;54,00;19,05;0,00;0,00;0,00
318,3636;54,00;19,05;0,00;0,00;0,00
318,3939;53,00;19,05;0,00;0,00;0,00
318,4242;52,00;18,90;0,00;0,00;0,00
318,4545;51,00;19,20;0,00;0,00;0,00
318,4848;52,00;18,90;0,00;0,00;0,00
318,5152;53,00;19,20;0,00;0,00;0,00
318,5455;52,00;19,05;0,00;0,00;0,00
318,5758;52,00;19,05;0,00;0,00;0,00
318,6061;52,00;19,05;0,00;0,00;0,00
318,6364;51,00;19,05;0,00;0,00;0,00
318,6667;52,00;18,90;0,00;0,00;0,00
318,6970;54,00;19,05;0,00;0,00;0,00
318,7273;52,00;19,20;0,00;0,00;0,00
318,7576;51,00;19,05;0,00;0,00;0,00
318,7879;52,00;19,05;0,00;0,00;0,00
318,8182;51,00;19,05;0,00;0,00;0,00
318,8485;51,00;19,05;0,00;0,00;0,00
318,8788;52,00;19,05;0,00;0,00;0,00
318,9091;52,00;19,05;0,00;0,00;0,00
318,9394;53,00;19,05;0,00;0,00;0,00
318,9697;52,00;19,05;0,00;0,00;0,00
319,0000;52,00;19,05;0,00;0,00;0,00
319,0303;53,00;19,05;0,00;0,00;0,00
319,0606;52,00;19,20;0,00;0,00;0,00
319,0909;52,00;19,05;0,00;0,00;0,00
319,1212;54,00;19,05;0,00;0,00;0,00
319,1515;53,00;19,05;0,00;0,00;0,00
319,1818;52,00;19,05;0,00;0,00;0,00
319,2121;52,00;19,05;0,00;0,00;0,00
319,2424;53,00;19,05;0,00;0,00;0,00
319,2727;53,00;19,05;0,00;0,00;0,00
319,3030;52,00;19,05;0,00;0,00;0,00
319,3333;52,00;19,05;0,00;0,00;0,00
319,3636;52,00;19,05;0,00;0,00;0,00
319,3939;52,00;18,90;0,00;0,00;0,00
319,4242;51,00;19,05;0,00;0,00;0,00
319,4545;53,00;19,05;0,00;0,00;0,00
319,4848;52,00;19,05;0,00;0,00;0,00
319,5152;54,00;19,05;0,00;0,00;0,00
319,5455;52,00;19,05;0,00;0,00;0,00
319,5758;52,00;19,05;0,00;0,00;0,00
319,6061;52,00;19,05;0,00;0,00;0,00
319,6364;53,00;19,05;0,00;0,00;0,00
319,6667;53,00;19,05;0,00;0,00;0,00
319,6970;53,00;19,05;0,00;0,00;0,00
319,7273;52,00;18,90;0,00;0,00;0,00
319,7576;53,00;19,05;0,00;0,00;0,00
319,7879;55,00;19,05;0,00;0,00;0,00
319,8182;52,00;19,05;0,00;0,00;0,00
319,8485;55,00;18,90;0,00;0,00;0,00
319,8788;55,00;19,05;0,00;0,00;0,00
319,9091;53,00;19,05;0,00;0,00;0,00
319,9394;53,00;19,05;0,00;0,00;0,00
319,9697;53,00;19,05;0,00;0,00;0,00
320,0000;54,00;19,20;0,00;0,00;0,00
320,0303;53,00;19,05;0,00;0,00;0,00
320,0606;56,00;18,90;0,00;0,00;0,00
320,0909;54,00;19,05;0,00;0,00;0,00
320,1212;53,00;19,05;0,00;0,00;0,00
320,1515;53,00;19,05;0,00;0,00;0,00
320,1818;53,00;19,05;0,00;0,00;0,00
320,2121;52,00;19,05;0,00;0,00;0,00
320,2424;53,00;19,05;0,00;0,00;0,00
320,2727;53,00;19,05;0,00;0,00;0,00
320,3030;53,00;19,05;0,00;0,00;0,00
320,3333;52,00;19,05;0,00;0,00;0,00
320,3636;53,00;19,05;0,00;0,00;0,00
320,3939;52,00;18,90;0,00;0,00;0,00
320,4242;53,00;19,05;0,00;0,00;0,00
320,4545;55,00;19,20;0,00;0,00;0,00
320,4848;52,00;19,05;0,00;0,00;0,00
320,5152;54,00;19,05;0,00;0,00;0,00
320,5455;52,00;19,05;0,00;0,00;0,00
320,5758;52,00;19,05;0,00;0,00;0,00
320,6061;54,00;19,05;0,00;0,00;0,00
320,6364;50,00;19,05;0,00;0,00;0,00
320,6667;52,00;19,05;0,00;0,00;0,00
320,6970;53,00;19,05;0,00;0,00;0,00
320,7273;52,00;19,05;0,00;0,00;0,00
320,7576;52,00;19,05;0,00;0,00;0,00
320,7879;52,00;19,05;0,00;0,00;0,00
320,8182;53,00;19,20;0,00;0,00;0,00
320,8485;51,00;19,05;0,00;0,00;0,00
320,8788;53,00;19,05;0,00;0,00;0,00
320,9091;51,00;19,05;0,00;0,00;0,00
320,9394;52,00;19,05;0,00;0,00;0,00
320,9697;53,00;19,05;0,00;0,00;0,00
321,0000;55,00;19,20;0,00;0,00;0,00
321,0303;52,00;19,05;0,00;0,00;0,00
321,0606;54,00;19,05;0,00;0,00;0,00
321,0909;52,00;19,05;0,00;0,00;0,00
